filename,HBcount,HBless1SD,HBless1.1SD,HBless1.5SD,dehydronCount,totalAtomsInPDB,totalAtomsInHBDD,totalUniqueAtomsInDDD,totalUniqueAtomsInHBDD
2QUZ_A.pdb,92,14.5958,12.512,6.164,16,2617,15839,2156,2485
1DAQ_A.pdb,22,3.4903,2.992,1.474,1,1461,4897,168,1166
1JY9_A.pdb,3,0.47595,0.408,0.201,2,401,469,286,300
1LQV_C.pdb,3,0.47595,0.408,0.201,0,387,312,0,142
2O4Q_A.pdb,197,31.25405,26.792,13.199,34,5050,33844,4605,4970
1NE9_A.pdb,208,32.9992,28.288,13.936,23,5281,35881,2976,5156
3EAU_A.pdb,197,31.25405,26.792,13.199,28,5150,33456,3691,4953
1GDV_A.pdb,56,8.8844,7.616,3.752,16,1236,8716,1982,1230
2VEI_A.pdb,150,23.7975,20.4,10.05,28,3638,25240,3577,3532
2R4A_A.pdb,129,20.46585,17.544,8.643,19,3682,22363,2298,3518
1LAM_A.pdb,281,44.58065,38.216,18.827,34,7385,49584,4293,7176
2V1Q_A.pdb,30,4.7595,4.08,2.01,0,947,4997,0,884
1J83_A.pdb,81,12.85065,11.016,5.427,10,2624,13707,1344,2518
1DPT_A.pdb,62,9.8363,8.432,4.154,17,1789,9484,2190,1768
2UWR_A.pdb,11,1.74515,1.496,0.737,2,1221,1830,269,573
1G8K_B.pdb,57,9.04305,7.752,3.819,11,1899,9112,1440,1640
1O06_A.pdb,13,2.06245,1.768,0.871,9,302,1666,1073,276
3FJX_A.pdb,266,42.2009,36.176,17.822,35,6475,47253,4886,6400
3BBC_A.pdb,85,13.48525,11.56,5.695,19,2408,14067,2533,2367
1CCW_B.pdb,294,46.6431,39.984,19.698,33,7517,52022,4322,7388
3CY4_B.pdb,79,12.53335,10.744,5.293,12,2389,13422,1595,2174
2JNR_B.pdb,6,0.9519,0.816,0.402,1,396,918,127,291
1H8M_A.pdb,80,12.692,10.88,5.36,11,2854,18417,1824,2703
2QUB_A.pdb,35,5.55275,4.76,2.345,6,8924,6143,803,2790
2OB3_A.pdb,198,31.4127,26.928,13.266,35,5040,34221,4830,4949
1GNT_A.pdb,323,51.24395,43.928,21.641,37,8454,55789,4770,8261
1AY7_B.pdb,55,8.72575,7.48,3.685,6,1433,9096,747,1408
2OIT_A.pdb,198,31.4127,26.928,13.266,22,6757,34047,2752,6256
1FJJ_A.pdb,51,8.09115,6.936,3.417,8,2257,8432,1035,1974
2QJL_A.pdb,57,9.04305,7.752,3.819,10,1536,9381,1243,1493
1GCC_A.pdb,27,4.28355,3.672,1.809,3,1350,5434,427,1090
1DQE_A.pdb,91,14.43715,12.376,6.097,18,2094,14791,2235,2046
1NXU_B.pdb,181,28.71565,24.616,12.127,43,4857,29433,5811,4716
3FK0_A.pdb,263,41.72495,35.768,17.621,36,6473,46846,5042,6390
2VLW_A.pdb,31,4.91815,4.216,2.077,5,983,4555,576,900
1EGN_A.pdb,220,34.903,29.92,14.74,67,6134,36188,8969,6077
1HCD_A.pdb,52,8.2498,7.072,3.484,17,2282,9904,2616,2003
1LQ9_A.pdb,63,9.99495,8.568,4.221,16,1666,9713,2072,1537
3B35_A.pdb,164,26.0186,22.304,10.988,35,4274,29071,5024,4161
1IQZ_A.pdb,35,5.55275,4.76,2.345,7,1171,5452,809,1146
1J34_A.pdb,61,9.67765,8.296,4.087,12,1980,9825,1494,1825
1K7C_A.pdb,122,19.3553,16.592,8.174,22,3360,20463,2824,3232
1JET_A.pdb,288,45.6912,39.168,19.296,30,8230,50448,4014,8131
1B5F_B.pdb,49,7.77385,6.664,3.283,31,1312,5888,3246,1248
1LOK_A.pdb,161,25.54265,21.896,10.787,30,4281,28666,4291,4105
1F2H_A.pdb,74,11.7401,10.064,4.958,23,3470,14955,4005,2962
3E4H_A.pdb,11,1.74515,1.496,0.737,10,386,1431,1284,370
1DW9_A.pdb,79,12.53335,10.744,5.293,18,2380,11539,2194,2245
1MF7_A.pdb,120,19.038,16.32,8.04,16,3133,21285,2126,3065
1DLJ_A.pdb,223,35.37895,30.328,14.941,25,6481,38532,3371,6248
1GK9_B.pdb,268,42.5182,36.448,17.956,41,8646,44243,4932,8244
2RG2_A.pdb,164,26.0186,22.304,10.988,19,5160,27968,2386,4889
2RKL_A.pdb,47,7.45655,6.392,3.149,16,847,7234,2105,834
1MC2_A.pdb,66,10.4709,8.976,4.422,11,1915,10603,1365,1822
1M07_A.pdb,55,8.72575,7.48,3.685,12,1727,8864,1498,1643
2OMW_A.pdb,232,36.8068,31.552,15.544,39,7063,39692,5346,6987
1CCW_A.pdb,82,13.0093,11.152,5.494,14,2095,13443,1806,2040
1MRJ_A.pdb,143,22.68695,19.448,9.581,23,3974,24828,3031,3877
3EXE_B.pdb,188,29.8262,25.568,12.596,33,5030,32450,4361,4919
2VFX_E.pdb,105,16.65825,14.28,7.035,17,3332,17423,2163,2919
3D4U_B.pdb,35,5.55275,4.76,2.345,15,1042,4851,1829,1013
3D25_B.pdb,44,6.9806,5.984,2.948,3,1597,6948,351,1497
1FT5_A.pdb,101,16.02365,13.736,6.767,28,3265,15347,3801,3098
1AMT_A.pdb,2,0.3173,0.272,0.134,2,162,157,157,100
2YXN_A.pdb,183,29.03295,24.888,12.261,32,5035,30531,4183,4882
1ISU_A.pdb,28,4.4422,3.808,1.876,8,875,4017,939,858
1MHN_A.pdb,31,4.91815,4.216,2.077,1,909,4926,129,840
3BFQ_G.pdb,61,9.67765,8.296,4.087,24,1871,9163,3123,1754
1GQN_A.pdb,155,24.59075,21.08,10.385,26,3888,26341,3418,3810
1GNY_A.pdb,77,12.21605,10.472,5.159,13,2196,12500,1634,2096
2Q88_A.pdb,23,3.64895,3.128,1.541,7,3825,3682,810,1729
1MUW_A.pdb,225,35.69625,30.6,15.075,54,7738,47528,8669,7532
1AA3_A.pdb,30,4.7595,4.08,2.01,3,1355,6446,385,1278
2VOL_B.pdb,83,13.16795,11.288,5.561,3,2827,14906,400,2520
2W5Q_A.pdb,226,35.8549,30.736,15.142,23,6792,39997,3193,6561
1BOM_A.pdb,10,1.5865,1.36,0.67,6,387,1551,881,378
2Z2O_C.pdb,156,24.7494,21.216,10.452,14,4612,27754,2022,4356
1DCI_A.pdb,171,27.12915,23.256,11.457,40,4270,28002,5302,4186
2IZX_B.pdb,25,3.96625,3.4,1.675,6,680,3665,774,644
1DGF_A.pdb,254,40.2971,34.544,17.018,51,7816,41685,6611,7150
1MIX_A.pdb,117,18.56205,15.912,7.839,17,3362,19125,2268,3063
2SN3_A.pdb,29,4.60085,3.944,1.943,12,1225,5612,2045,1174
1G6G_A.pdb,62,9.8363,8.432,4.154,11,1996,10296,1447,1905
1A8L_A.pdb,144,22.8456,19.584,9.648,16,3619,25216,2055,3517
2ZQN_A.pdb,64,10.1536,8.704,4.288,2,2064,11132,239,1966
1BHU_A.pdb,36,5.7114,4.896,2.412,8,1891,7920,1358,1779
2ZDP_A.pdb,14,2.2211,1.904,0.938,1,1786,2413,157,952
3E9L_A.pdb,150,23.7975,20.4,10.05,18,4222,25289,2151,4133
3ETJ_A.pdb,202,32.0473,27.472,13.534,28,5542,34403,3525,5408
1K3Y_A.pdb,142,22.5283,19.312,9.514,19,3656,23675,2574,3482
2R6Q_A.pdb,73,11.58145,9.928,4.891,7,1960,11967,898,1863
2Q5B_A.pdb,56,8.8844,7.616,3.752,8,1574,9006,987,1535
2INC_A.pdb,308,48.8642,41.888,20.636,48,7778,52062,6516,7537
2PPP_A.pdb,62,9.8363,8.432,4.154,10,1662,10251,1338,1614
1DBF_A.pdb,66,10.4709,8.976,4.422,8,2056,10980,899,2007
2P8B_A.pdb,221,35.06165,30.056,14.807,18,5758,39086,2357,5637
1C7K_A.pdb,72,11.4228,9.792,4.824,18,1923,11643,2402,1885
1HRE_A.pdb,14,2.2211,1.904,0.938,7,1361,2420,1104,937
3CIB_A.pdb,197,31.25405,26.792,13.199,22,6023,33874,2858,5754
1AVA_A.pdb,218,34.5857,29.648,14.606,31,6213,37012,4001,6079
3EDN_A.pdb,142,22.5283,19.312,9.514,17,4448,23831,2241,4303
2RLC_A.pdb,141,22.36965,19.176,9.447,18,5023,22753,2216,4734
2W0P_B.pdb,46,7.2979,6.256,3.082,9,1331,6892,1154,1251
3CAO_A.pdb,46,7.2979,6.256,3.082,32,1466,5887,3810,1366
1LLP_A.pdb,168,26.6532,22.848,11.256,31,4976,28401,4106,4686
3BWY_A.pdb,132,20.9418,17.952,8.844,18,3338,22823,2307,3272
1FE6_A.pdb,46,7.2979,6.256,3.082,17,830,6664,2231,827
1I1D_D.pdb,46,7.2979,6.256,3.082,5,2568,7445,629,1788
1K77_A.pdb,144,22.8456,19.584,9.648,19,3999,24289,2228,3935
2Z8A_B.pdb,109,17.29285,14.824,7.303,24,2267,17711,3128,2256
2VPG_C.pdb,27,4.28355,3.672,1.809,12,888,3677,1329,842
3C8C_A.pdb,137,21.73505,18.632,9.179,31,3621,22633,3991,3517
1E2W_A.pdb,118,18.7207,16.048,7.906,15,3862,18909,1952,3749
2V9M_A.pdb,175,27.76375,23.8,11.725,27,4220,29749,3635,4097
1DFU_P.pdb,50,7.9325,6.8,3.35,11,1530,8127,1459,1434
2ZC1_A.pdb,185,29.35025,25.16,12.395,41,4940,31699,5644,4800
1H7O_A.pdb,195,30.93675,26.52,13.065,34,5267,33531,4452,5000
2VVM_A.pdb,258,40.9317,35.088,17.286,35,7412,45326,5031,7189
2Z9X_B.pdb,235,37.28275,31.96,15.745,37,5831,40107,4944,5723
1HPG_A.pdb,181,28.71565,24.616,12.127,79,2494,26083,8631,2457
3CX5_C.pdb,271,42.99415,36.856,18.157,18,6206,45228,2333,6091
3C62_A.pdb,81,12.85065,11.016,5.427,28,1605,12807,3679,1591
1N7S_A.pdb,54,8.5671,7.344,3.618,28,1012,7551,3697,992
3C2U_A.pdb,255,40.45575,34.68,17.085,15,8406,45095,2010,7945
1FF3_A.pdb,94,14.9131,12.784,6.298,17,3139,15899,2299,2929
1I4J_A.pdb,63,9.99495,8.568,4.221,7,1789,10669,974,1603
3BOD_A.pdb,96,15.2304,13.056,6.432,10,2717,16265,1304,2491
1ASU_A.pdb,89,14.11985,12.104,5.963,23,2528,14096,2779,2318
3C83_A.pdb,113,17.92745,15.368,7.571,20,2640,18814,2660,2606
2V1P_A.pdb,263,41.72495,35.768,17.621,31,7290,45420,4075,6923
2ZQO_A.pdb,65,10.31225,8.84,4.355,2,2043,11307,243,1952
1AGI_A.pdb,61,9.67765,8.296,4.087,8,2001,9820,1091,1785
1BM8_A.pdb,61,9.67765,8.296,4.087,6,1708,10378,707,1678
1FH9_A.pdb,188,29.8262,25.568,12.596,35,4694,32048,4575,4649
3FLL_A.pdb,94,14.9131,12.784,6.298,15,2814,15595,1896,2586
1MTY_G.pdb,105,16.65825,14.28,7.035,19,2787,17629,2553,2635
2VG3_A.pdb,145,23.00425,19.72,9.715,23,4529,25116,3141,4118
2RI0_B.pdb,113,17.92745,15.368,7.571,13,3614,19417,1777,3521
1EBL_A.pdb,174,27.6051,23.664,11.658,35,4550,29588,4532,4449
1BKP_B.pdb,150,23.7975,20.4,10.05,25,4534,25241,3310,4353
1E6Y_C.pdb,120,19.038,16.32,8.04,25,3814,20000,3399,3635
1KDG_B.pdb,287,45.53255,39.032,19.229,53,8074,49729,6881,7910
2YZT_A.pdb,29,4.60085,3.944,1.943,5,1070,4409,582,754
2Q2N_A.pdb,203,32.20595,27.608,13.601,30,4879,34572,3900,4783
8TLN_E.pdb,202,32.0473,27.472,13.534,28,4692,35218,3855,4594
1N70_A.pdb,163,25.85995,22.168,10.921,22,5016,27766,2866,4716
1GCA_A.pdb,190,30.1435,25.84,12.73,27,4892,33275,3566,4819
1AVB_B.pdb,131,20.78315,17.816,8.777,23,3451,22355,3396,3297
1E08_E.pdb,49,7.77385,6.664,3.283,18,1188,7506,2395,1181
1MRO_C.pdb,122,19.3553,16.592,8.174,23,3925,20044,2828,3785
2ZAL_A.pdb,93,14.75445,12.648,6.231,24,2383,14262,2829,2237
2PU9_A.pdb,63,9.99495,8.568,4.221,17,1704,10017,2140,1646
1E43_A.pdb,262,41.5663,35.632,17.554,36,7525,46940,4962,7284
1GPE_A.pdb,344,54.5756,46.784,23.048,39,8899,62134,5562,8770
1IOO_A.pdb,103,16.34095,14.008,6.901,7,3190,17734,889,2939
1B94_A.pdb,124,19.6726,16.864,8.308,17,4005,20418,2198,3840
2W7A_A.pdb,46,7.2979,6.256,3.082,10,1594,7201,1211,1394
1KOE_A.pdb,85,13.48525,11.56,5.695,8,2631,14712,1113,2512
1AUN_A.pdb,98,15.5477,13.328,6.566,17,3048,16089,2188,2922
1DTD_B.pdb,29,4.60085,3.944,1.943,6,892,4323,708,863
2ONS_A.pdb,181,28.71565,24.616,12.127,19,5012,32235,2554,4934
1HEH_C.pdb,22,3.4903,2.992,1.474,10,1484,4091,1667,1223
1NOA_A.pdb,55,8.72575,7.48,3.685,17,1508,8108,2218,1460
1M1N_B.pdb,301,47.75365,40.936,20.167,60,8249,50738,8064,7931
2RI9_A.pdb,267,42.35955,36.312,17.889,40,7240,45915,5406,7106
2Z7F_I.pdb,12,1.9038,1.632,0.804,8,750,1645,1013,605
2RKN_A.pdb,46,7.2979,6.256,3.082,18,1080,6428,2225,1040
1GZJ_A.pdb,170,26.9705,23.12,11.39,23,4597,29856,3055,4525
2ZE3_A.pdb,180,28.557,24.48,12.06,43,4067,29581,5543,3973
1GQA_A.pdb,91,14.43715,12.376,6.097,31,1858,13834,4102,1810
3C7W_A.pdb,109,17.29285,14.824,7.303,21,2616,17927,2764,2575
3F6B_X.pdb,287,45.53255,39.032,19.229,44,7799,49870,5970,7526
2YWL_A.pdb,95,15.07175,12.92,6.365,20,2691,16266,2759,2542
3DQP_A.pdb,111,17.61015,15.096,7.437,17,3311,18746,2265,3165
2ZFZ_F.pdb,47,7.45655,6.392,3.149,17,1118,7389,2262,1108
1L9L_A.pdb,46,7.2979,6.256,3.082,12,1637,9752,2207,1580
1KVD_B.pdb,34,5.3941,4.624,2.278,15,1058,4711,1846,878
1CP2_A.pdb,170,26.9705,23.12,11.39,22,4093,29247,2853,4019
2Z0A_D.pdb,56,8.8844,7.616,3.752,15,1167,8799,1937,1163
1D7D_A.pdb,91,14.43715,12.376,6.097,14,2717,14746,1757,2550
1NOF_A.pdb,224,35.5376,30.464,15.008,37,5850,38855,5091,5780
1L7A_A.pdb,178,28.2397,24.208,11.926,11,5014,31986,1541,4848
1H7E_A.pdb,123,19.51395,16.728,8.241,22,3802,20590,2741,3666
1MKC_A.pdb,9,1.42785,1.224,0.603,1,883,1929,128,566
1AH7_A.pdb,161,25.54265,21.896,10.787,17,3889,28856,2324,3786
1IYB_A.pdb,101,16.02365,13.736,6.767,19,3108,16949,2510,2857
3D1G_A.pdb,214,33.9511,29.104,14.338,24,5698,36666,3231,5435
1IBY_A.pdb,60,9.519,8.16,4.02,9,1731,9471,996,1657
3CDT_A.pdb,111,17.61015,15.096,7.437,20,2622,18232,2618,2580
1IQC_A.pdb,165,26.17725,22.44,11.055,37,4714,27782,5357,4355
3BH4_A.pdb,266,42.2009,36.176,17.822,37,7505,47439,5051,7301
2PZ4_A.pdb,41,6.50465,5.576,2.747,4,3745,6919,514,1852
1FTR_A.pdb,170,26.9705,23.12,11.39,26,4348,28569,3333,4293
3FJU_B.pdb,27,4.28355,3.672,1.809,8,1011,4234,1084,914
1DI2_A.pdb,46,7.2979,6.256,3.082,10,1095,7430,1263,1067
6STD_A.pdb,109,17.29285,14.824,7.303,18,2670,17978,2251,2621
2NW0_A.pdb,99,15.70635,13.464,6.633,8,2947,17087,1007,2800
2PNE_A.pdb,37,5.87005,5.032,2.479,37,849,5321,5321,842
1NNS_A.pdb,169,26.81185,22.984,11.323,38,4852,28607,5070,4640
2UWA_A.pdb,70,11.1055,9.52,4.69,14,4266,11953,1810,2843
1H72_C.pdb,180,28.557,24.48,12.06,21,4606,31605,3038,4439
2ZP3_A.pdb,69,10.94685,9.384,4.623,22,1842,10989,2833,1784
1O9I_A.pdb,155,24.59075,21.08,10.385,39,4072,25501,4978,3647
2VN6_B.pdb,28,4.4422,3.808,1.876,3,995,4508,372,915
2J5Y_A.pdb,0,0.0,0.0,0.0,0,974,0,0,0
1G8A_A.pdb,131,20.78315,17.816,8.777,14,3683,22658,1861,3552
1BKB_A.pdb,68,10.7882,9.248,4.556,9,2091,10939,1148,1963
2NW8_A.pdb,180,28.557,24.48,12.06,25,4349,30438,3113,4222
3C8Y_A.pdb,320,50.768,43.52,21.44,45,8900,55405,6156,8627
1IG0_B.pdb,190,30.1435,25.84,12.73,23,5172,32413,2921,4968
3FG9_A.pdb,21,3.33165,2.856,1.407,4,2385,3479,490,1372
2JYP_A.pdb,13,2.06245,1.768,0.871,1,739,2813,163,673
1IDK_A.pdb,174,27.6051,23.664,11.658,35,5159,30766,4865,4998
1LXJ_A.pdb,57,9.04305,7.752,3.819,16,1582,8475,1969,1458
1CJW_A.pdb,95,15.07175,12.92,6.365,12,2581,15774,1599,2469
3BF7_A.pdb,149,23.63885,20.264,9.983,16,3981,25797,2101,3860
3DHA_A.pdb,139,22.05235,18.904,9.313,21,4000,23501,2930,3882
1BUO_A.pdb,76,12.0574,10.336,5.092,15,1930,12301,1928,1792
1K20_A.pdb,181,28.71565,24.616,12.127,34,4658,30803,4540,4523
1GVJ_B.pdb,83,13.16795,11.288,5.561,18,2382,13696,2401,2232
1EUV_A.pdb,123,19.51395,16.728,8.241,18,3585,21151,2242,3420
1KCZ_A.pdb,265,42.04225,36.04,17.755,27,6359,46801,3476,6249
1GVP_A.pdb,35,5.55275,4.76,2.345,9,1438,5210,969,1298
1GT9_1.pdb,187,29.66755,25.432,12.529,37,5021,32202,4778,4828
1KEW_A.pdb,211,33.47515,28.696,14.137,33,5653,36593,4443,5559
2VPB_B.pdb,14,2.2211,1.904,0.938,7,533,1898,883,385
2VOA_A.pdb,148,23.4802,20.128,9.916,12,4173,25840,1569,4035
1A56_A.pdb,49,7.77385,6.664,3.283,12,1595,9538,1840,1415
1GK2_A.pdb,319,50.60935,43.384,21.373,70,7564,55039,9416,7376
3BOY_A.pdb,91,14.43715,12.376,6.097,25,2261,14858,3177,2154
1G24_A.pdb,126,19.9899,17.136,8.442,16,3331,20876,2019,3218
2ZS0_C.pdb,104,16.4996,14.144,6.968,35,2111,16342,4568,2060
1C1K_A.pdb,145,23.00425,19.72,9.715,12,3708,24903,1453,3636
1BB1_A.pdb,30,4.7595,4.08,2.01,8,532,4094,963,528
2IJX_A.pdb,142,22.5283,19.312,9.514,11,3877,24630,1431,3701
1HQK_A.pdb,98,15.5477,13.328,6.566,15,2376,16829,2077,2253
2VVM_B.pdb,259,41.09035,35.224,17.353,36,7376,45523,5136,7157
2IZB_A.pdb,65,10.31225,8.84,4.355,29,1987,11755,4684,1871
1IVD_A.pdb,154,24.4321,20.944,10.318,38,6105,26748,5652,5738
3B4X_A.pdb,223,35.37895,30.328,14.941,24,6017,38781,3123,5900
3EMS_A.pdb,75,11.89875,10.2,5.025,19,1959,12283,2484,1924
1BUY_A.pdb,96,15.2304,13.056,6.432,19,3497,19895,3168,3229
1NHC_A.pdb,189,29.98485,25.704,12.663,45,4716,33154,6510,4570
2MCM_A.pdb,58,9.2017,7.888,3.886,16,1483,8579,2045,1455
2RCA_A.pdb,155,24.59075,21.08,10.385,36,4329,25671,4684,4223
1I27_A.pdb,35,5.55275,4.76,2.345,10,1207,5409,1142,1138
1NRA_A.pdb,31,4.91815,4.216,2.077,9,1223,6098,1531,1138
2IFV_A.pdb,87,13.80255,11.832,5.829,10,2880,14760,1276,2703
2QDV_A.pdb,51,8.09115,6.936,3.417,3,1573,8628,342,1511
3FAS_A.pdb,142,22.5283,19.312,9.514,22,4102,23609,2830,4006
3B5T_B.pdb,52,8.2498,7.072,3.484,9,1708,8132,1082,1578
2ZGY_A.pdb,189,29.98485,25.704,12.663,34,5021,32057,4617,4819
2PBD_P.pdb,83,13.16795,11.288,5.561,21,2092,13598,2654,2061
2VYZ_A.pdb,45,7.13925,6.12,3.015,13,1606,6902,1631,1342
1MEQ_A.pdb,7,1.11055,0.952,0.469,1,568,1424,114,479
1D2S_A.pdb,87,13.80255,11.832,5.829,13,2625,14732,1723,2482
1M70_A.pdb,110,17.4515,14.96,7.37,29,2720,18015,3803,2678
1F5V_A.pdb,139,22.05235,18.904,9.313,34,3771,22382,4376,3579
1EE2_A.pdb,204,32.3646,27.744,13.668,22,5605,35846,2855,5438
1DOQ_A.pdb,45,7.13925,6.12,3.015,4,1512,10151,664,1335
1GYH_A.pdb,158,25.0667,21.488,10.586,14,5002,27045,1754,4881
1CGH_A.pdb,123,19.51395,16.728,8.241,21,3788,21371,2901,3592
2Z0A_C.pdb,26,4.1249,3.536,1.742,6,1158,4045,697,827
1LK5_A.pdb,132,20.9418,17.952,8.844,12,3594,22847,1424,3503
2J7Z_A.pdb,30,4.7595,4.08,2.01,5,1144,4549,554,1037
2Z6R_B.pdb,149,23.63885,20.264,9.983,16,4223,25346,2129,4138
1K7H_A.pdb,276,43.7874,37.536,18.492,52,7240,47689,6934,7100
3DD2_L.pdb,79,12.53335,10.744,5.293,45,483,9170,4699,457
1H6L_A.pdb,164,26.0186,22.304,10.988,23,5325,28038,3213,5111
1FLM_A.pdb,67,10.62955,9.112,4.489,10,1864,10694,1364,1824
2IMF_A.pdb,138,21.8937,18.768,9.246,36,3047,21540,4393,3014
1IQQ_A.pdb,104,16.4996,14.144,6.968,9,3262,17662,1180,3015
1HCR_A.pdb,29,4.60085,3.944,1.943,7,868,4406,882,659
1EXG_A.pdb,59,9.36035,8.024,3.953,20,1894,10945,3173,1861
3DR9_A.pdb,93,14.75445,12.648,6.231,23,2147,14910,2905,2116
